NASDAQ,ACHL,Achilles Therapeutics plc American Depositary Shares
NASDAQ,ACHV,Achieve Life Sciences Inc. Common Shares
NASDAQ,ACIU,AC Immune SA Common Stock
NASDAQ,ACIW,ACI Worldwide Inc. Common Stock
NASDAQ,ACKIT,Ackrell SPAC Partners I Co. Subunits
NASDAQ,ACKIU,Ackrell SPAC Partners I Co. Units
NASDAQ,ACKIW,Ackrell SPAC Partners I Co. Warrants
NASDAQ,ACLS,Axcelis Technologies Inc. Common Stock
NASDAQ,ACLX,Arcellx Inc. Common Stock
NASDAQ,ACMR,ACM Research Inc. Class A Common Stock
NASDAQ,ACNB,ACNB Corporation Common Stock
NASDAQ,ACNT,Ascent Industries Co. Common Stock
NASDAQ,ACON,Aclarion Inc. Common Stock
NASDAQ,ACONW,Aclarion Inc. Warrant
NASDAQ,ACOR,Acorda Therapeutics Inc. Common Stock
NASDAQ,ACQR,Independence Holdings Corp. Class A Ordinary Share
NASDAQ,ACQRU,Independence Holdings Corp. Units
NASDAQ,ACQRW,Independence Holdings Corp. Warrant
NASDAQ,ACRS,Aclaris Therapeutics Inc. Common Stock
NASDAQ,ACRX,AcelRx Pharmaceuticals Inc. Common Stock
NASDAQ,ACST,Acasti Pharma Inc. Class A Common Stock
NASDAQ,ACT,Enact Holdings Inc. Common Stock
NASDAQ,ACTG,Acacia Research Corporation (Acacia Tech) Common Stock
NASDAQ,ACVA,ACV Auctions Inc. Class A Common Stock
NASDAQ,ACXP,Acurx Pharmaceuticals Inc. Common Stock
NASDAQ,ADAG,Adagene Inc. American Depositary Shares
NASDAQ,ADAL,Anthemis Digital Acquisitions I Corp Class A Ordinary Shares
NASDAQ,ADALW,Anthemis Digital Acquisitions I Corp Warrant
NASDAQ,ADAP,Adaptimmune Therapeutics plc American Depositary Shares
NASDAQ,ADBE,Adobe Inc. Common Stock
NASDAQ,ADER,26 Capital Acquisition Corp. Class A Common Stock
NASDAQ,ADERU,26 Capital Acquisition Corp. Unit
NASDAQ,ADERW,26 Capital Acquisition Corp. Warrant
NASDAQ,ADES,Advanced Emissions Solutions Inc. Common Stock
NASDAQ,ADGI,Adagio Therapeutics Inc. Common Stock
NASDAQ,ADI,Analog Devices Inc. Common Stock
NASDAQ,ADIL,Adial Pharmaceuticals Inc Common Stock
NASDAQ,ADMA,ADMA Biologics Inc Common Stock
NASDAQ,ADMP,Adamis Pharmaceuticals Corporation Common Stock
NASDAQ,ADN,Advent Technologies Holdings Inc. Class A Common Stock
NASDAQ,ADNWW,Advent Technologies Holdings Inc. Warrant
NASDAQ,ADOC,Edoc Acquisition Corp. Class A Ordinary Share
NASDAQ,ADOCR,Edoc Acquisition Corp. Right
NASDAQ,ADOCW,Edoc Acquisition Corp. Warrant
NASDAQ,ADP,Automatic Data Processing Inc. Common Stock
NASDAQ,ADPT,Adaptive Biotechnologies Corporation Common Stock
NASDAQ,ADSE,ADS-TEC ENERGY PLC Ordinary Shares
NASDAQ,ADSEW,ADS-TEC ENERGY PLC Warrant
NASDAQ,ADSK,Autodesk Inc. Common Stock
NASDAQ,ADTH,AdTheorent Holding Company Inc. Common Stock
NASDAQ,ADTHW,AdTheorent Holding Company Inc. Warrants
NASDAQ,ADTN,ADTRAN Holdings Inc. Common Stock
NASDAQ,ADTX,Aditxt Inc. Common Stock
NASDAQ,ADUS,Addus HomeCare Corporation Common Stock
NASDAQ,ADV,Advantage Solutions Inc. Class A Common Stock
NASDAQ,ADVM,Adverum Biotechnologies Inc. Common Stock
NASDAQ,ADVWW,Advantage Solutions Inc. Warrant
NASDAQ,ADXN,Addex Therapeutics Ltd American Depositary Shares
NASDAQ,AEAC,Authentic Equity Acquisition Corp. Class A ordinary share
NASDAQ,AEACW,Authentic Equity Acquisition Corp. Warrant
NASDAQ,AEAE,AltEnergy Acquisition Corp. Class A Common Stock
NASDAQ,AEAEW,AltEnergy Acquisition Corp. Warrant
NASDAQ,AEHA,Aesther Healthcare Acquisition Corp Class A Common Stock
NASDAQ,AEHL,Antelope Enterprise Holdings Limited Common Stock (0.024 par)
NASDAQ,AEHR,Aehr Test Systems Common Stock
NASDAQ,AEI,Alset EHome International Inc. Common Stock
NASDAQ,AEIS,Advanced Energy Industries Inc. Common Stock
NASDAQ,AEMD,Aethlon Medical Inc. Common Stock
NASDAQ,AEP,American Electric Power Company Inc. Common Stock
NASDAQ,AEPPZ,American Electric Power Company Inc. Corporate Units
NASDAQ,AERC,AeroClean Technologies Inc. Common Stock
NASDAQ,AERI,Aerie Pharmaceuticals Inc. Common Stock
NASDAQ,AESE,Allied Esports Entertainment Inc. Common Stock
NASDAQ,AEY,ADDvantage Technologies Group Inc. Common Stock
NASDAQ,AEYE,AudioEye Inc. Common Stock
NASDAQ,AEZS,Aeterna Zentaris Inc. Common Stock
NASDAQ,AFAC,Arena Fortify Acquisition Corp. Class A Common Stock
NASDAQ,AFACW,Arena Fortify Acquisition Corp. Warrant
NASDAQ,AFAQ,AF Acquisition Corp. Class A Common Stock
NASDAQ,AFAQU,AF Acquisition Corp. Units
NASDAQ,AFAQW,AF Acquisition Corp. Warrants
NASDAQ,AFARW,Aura FAT Projects Acquisition Corp Warrant
NASDAQ,AFBI,Affinity Bancshares Inc. Common Stock (MD)
NASDAQ,AFCG,AFC Gamma Inc. Common Stock
NASDAQ,AFIB,Acutus Medical Inc. Common Stock
NASDAQ,AFMD,Affimed N.V.
NASDAQ,AFRI,Forafric Global PLC Ordinary Shares
NASDAQ,AFRIW,Forafric Global PLC Warrants
NASDAQ,AFRM,Affirm Holdings Inc. Class A Common Stock
NASDAQ,AFYA,Afya Limited Class A Common Shares
NASDAQ,AGBA,AGBA Acquisition Limited Ordinary Share
NASDAQ,AGBAR,AGBA Acquisition Limited Right
NASDAQ,AGBAW,AGBA Acquisition Limited Warrant
NASDAQ,AGEN,Agenus Inc. Common Stock
NASDAQ,AGFS,AgroFresh Solutions Inc. Common Stock
NASDAQ,AGFY,Agrify Corporation Common Stock
NASDAQ,AGGR,Agile Growth Corp. Class A Ordinary Share
NASDAQ,AGIL,AgileThought Inc. Class A Common Stock
NASDAQ,AGILW,AgileThought Inc. Warrant
NASDAQ,AGIO,Agios Pharmaceuticals Inc. Common Stock
NASDAQ,AGLE,Aeglea BioTherapeutics Inc. Common Stock
NASDAQ,AGMH,AGM Group Holdings Inc. Class A Ordinary Shares
NASDAQ,AGNC,AGNC Investment Corp. Common Stock
NASDAQ,AGNCM,AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock
NASDAQ,AGNCN,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock
NASDAQ,AGNCO,AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock
NASDAQ,AGNCP,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
NASDAQ,AGRI,AgriFORCE  Growing Systems Ltd. Common Shares
NASDAQ,AGRIW,AgriFORCE  Growing Systems Ltd. Warrant
NASDAQ,AGRX,Agile Therapeutics Inc. Common Stock
NASDAQ,AGTC,Applied Genetic Technologies Corporation Common Stock
NASDAQ,AGYS,Agilysys Inc. Common Stock (DE)
NASDAQ,AHCO,AdaptHealth Corp. Common Stock
NASDAQ,AHG,Akso Health Group ADS
NASDAQ,AHI,Advanced Human Imaging Limited. American Depositary Shares
NASDAQ,AHPA,Avista Public Acquisition Corp. II Class A Ordinary Shares
NASDAQ,AHPI,Allied Healthcare Products Inc. Common Stock
NASDAQ,AHRN,Ahren Acquisition Corp. Class A Ordinary Shares
NASDAQ,AHRNU,Ahren Acquisition Corp. Unit
NASDAQ,AHRNW,Ahren Acquisition Corp. Warrants
NASDAQ,AIB,AIB Acquisition Corporation Class A Ordinary Shares
NASDAQ,AIH,Aesthetic Medical International Holdings Group Ltd. American Depositary Shares
NASDAQ,AIHS,Senmiao Technology Limited Common Stock
NASDAQ,AIKI,AIkido Pharma Inc. Common Stock
NASDAQ,AIMAW,Aimfinity Investment Corp. I Warrant
NASDAQ,AIMC,Altra Industrial Motion Corp. Common Stock
NASDAQ,AIMD,Ainos Inc. Common Stock
NASDAQ,AIMDW,Ainos Inc. Warrants
NASDAQ,AINV,Apollo Investment Corporation Common Stock
NASDAQ,AIP,Arteris Inc. Common Stock
NASDAQ,AIRG,Airgain Inc. Common Stock
NASDAQ,AIRS,AirSculpt Technologies Inc. Common Stock
NASDAQ,AIRT,Air T Inc. Common Stock
NASDAQ,AIRTP,Air T Inc. Air T Funding Alpha Income Trust Preferred Securities
NASDAQ,AKAM,Akamai Technologies Inc. Common Stock
NASDAQ,AKAN,Akanda Corp. Common Shares
NASDAQ,AKBA,Akebia Therapeutics Inc. Common Stock
NASDAQ,AKIC,Sports Ventures Acquisition Corp. Class A Ordinary Shares
NASDAQ,AKICU,Sports Ventures Acquisition Corp. Unit
NASDAQ,AKRO,Akero Therapeutics Inc. Common Stock
NASDAQ,AKTS,Akoustis Technologies Inc. Common Stock
NASDAQ,AKTX,Akari Therapeutics plc ADS
NASDAQ,AKU,Akumin Inc. Common Shares
NASDAQ,AKUS,Akouos Inc. Common Stock
NASDAQ,AKYA,Akoya BioSciences Inc. Common Stock
NASDAQ,ALBO,Albireo Pharma Inc. Common Stock
NASDAQ,ALCO,Alico Inc. Common Stock
NASDAQ,ALDX,Aldeyra Therapeutics Inc. Common Stock
NASDAQ,ALEC,Alector Inc. Common Stock
NASDAQ,ALF,ALFI Inc. Common Stock
NASDAQ,ALFIW,ALFI Inc. Warrant
NASDAQ,ALGM,Allegro MicroSystems Inc. Common Stock
NASDAQ,ALGN,Align Technology Inc. Common Stock
NASDAQ,ALGS,Aligos Therapeutics Inc. Common Stock
NASDAQ,ALGT,Allegiant Travel Company Common Stock
NASDAQ,ALHC,Alignment Healthcare Inc. Common Stock
NASDAQ,ALIM,Alimera Sciences Inc. Common Stock
NASDAQ,ALJJ,ALJ Regional Holdings Inc. Common Stock
NASDAQ,ALKS,Alkermes plc Ordinary Shares
NASDAQ,ALKT,Alkami Technology Inc. Common Stock
NASDAQ,ALLK,Allakos Inc. Common Stock
NASDAQ,ALLO,Allogene Therapeutics Inc. Common Stock
NASDAQ,ALLR,Allarity Therapeutics Inc. Common Stock
NASDAQ,ALLT,Allot Ltd. Ordinary Shares
NASDAQ,ALNA,Allena Pharmaceuticals Inc. Common Stock
NASDAQ,ALNY,Alnylam Pharmaceuticals Inc. Common Stock
NASDAQ,ALOR,ALSP Orchid Acquisition Corporation I Class A Ordinary Share
NASDAQ,ALORW,ALSP Orchid Acquisition Corporation I Warrant
NASDAQ,ALOT,AstroNova Inc. Common Stock
NASDAQ,ALPA,Alpha Healthcare Acquisition Corp. III Class A Common Stock
NASDAQ,ALPAU,Alpha Healthcare Acquisition Corp. III Units
NASDAQ,ALPN,Alpine Immune Sciences Inc. Common Stock
NASDAQ,ALPP,Alpine 4 Holdings Inc. Class A Common Stock
NASDAQ,ALR,AlerisLife Inc. Common Stock
NASDAQ,ALRM,Alarm.com Holdings Inc. Common Stock
NASDAQ,ALRN,Aileron Therapeutics Inc. Common Stock
NASDAQ,ALRS,Alerus Financial Corporation Common Stock
NASDAQ,ALSA,Alpha Star Acquisition Corporation Ordinary Shares
NASDAQ,ALSAU,Alpha Star Acquisition Corporation Units
NASDAQ,ALSAW,Alpha Star Acquisition Corporation Warrants
NASDAQ,ALT,Altimmune Inc. Common Stock
NASDAQ,ALTO,Alto Ingredients Inc. Common Stock
NASDAQ,ALTR,Altair Engineering Inc. Class A Common Stock
NASDAQ,ALTU,Altitude Acquisition Corp. Class A Common Stock
NASDAQ,ALTUW,Altitude Acquisition Corp. Warrant
NASDAQ,ALVO,Alvotech Ordinary Shares
NASDAQ,ALVOW,Alvotech Warrant
NASDAQ,ALVR,AlloVir Inc. Common Stock
NASDAQ,ALXO,ALX Oncology Holdings Inc. Common Stock
NASDAQ,ALYA,Alithya Group inc. Class A Subordinate Voting Shares
NASDAQ,ALZN,Alzamend Neuro Inc. Common Stock
NASDAQ,AMAL,Amalgamated Financial Corp. Common Stock (DE)
NASDAQ,AMAO,American Acquisition Opportunity Inc. Class A Common Stock
NASDAQ,AMAOU,American Acquisition Opportunity Inc. Units
NASDAQ,AMAOW,American Acquisition Opportunity Inc. Warrant
NASDAQ,AMAT,Applied Materials Inc. Common Stock
NASDAQ,AMBA,Ambarella Inc. Ordinary Shares
NASDAQ,AMCI,AMCI Acquisition Corp. II Class A Common Stock
NASDAQ,AMCIW,AMCI Acquisition Corp. II Warrant
NASDAQ,AMCX,AMC Networks Inc. Class A Common Stock
NASDAQ,AMD,Advanced Micro Devices Inc. Common Stock
NASDAQ,AMED,Amedisys Inc Common Stock
NASDAQ,AMEH,Apollo Medical Holdings Inc. Common Stock
NASDAQ,AMGN,Amgen Inc. Common Stock
NASDAQ,AMKR,Amkor Technology Inc. Common Stock
NASDAQ,AMLX,Amylyx Pharmaceuticals Inc. Common Stock
NASDAQ,AMNB,American National Bankshares Inc. Common Stock
NASDAQ,AMOT,Allied Motion Technologies Inc.
NASDAQ,AMPG,Amplitech Group Inc. Common Stock
NASDAQ,AMPH,Amphastar Pharmaceuticals Inc. Common Stock
NASDAQ,AMPL,Amplitude Inc. Class A Common Stock
NASDAQ,AMRK,A-Mark Precious Metals Inc. Common Stock
NASDAQ,AMRN,Amarin Corporation plc
NASDAQ,AMRS,Amyris Inc. Common Stock
NASDAQ,AMSC,American Superconductor Corporation Common Stock
NASDAQ,AMSF,AMERISAFE Inc. Common Stock
NASDAQ,AMST,Amesite Inc. Common Stock
NASDAQ,AMSWA,American Software Inc. Class A Common Stock
NASDAQ,AMTB,Amerant Bancorp Inc. Class A Common Stock
NASDAQ,AMTI,Applied Molecular Transport Inc. Common Stock
NASDAQ,AMTX,Aemetis Inc. (DE) Common Stock
NASDAQ,AMWD,American Woodmark Corporation Common Stock
NASDAQ,AMYT,Amryt Pharma plc American Depositary Shares
NASDAQ,AMZN,Amazon.com Inc. Common Stock
NASDAQ,ANAB,AnaptysBio Inc. Common Stock
NASDAQ,ANDE,Andersons Inc. (The) Common Stock
NASDAQ,ANEB,Anebulo Pharmaceuticals Inc. Common Stock
NASDAQ,ANGH,Anghami Inc. Ordinary Shares
NASDAQ,ANGHW,Anghami Inc. Warrants
NASDAQ,ANGI,Angi Inc. Class A Common Stock
NASDAQ,ANGN,Angion Biomedica Corp. Common Stock
NASDAQ,ANGO,AngioDynamics Inc. Common Stock
NASDAQ,ANIK,Anika Therapeutics Inc. Common Stock
NASDAQ,ANIP,ANI Pharmaceuticals Inc.
NASDAQ,ANIX,Anixa Biosciences Inc. Common Stock
NASDAQ,ANNX,Annexon Inc. Common Stock
NASDAQ,ANPC,AnPac Bio-Medical Science Co. Ltd. American Depositary Shares
NASDAQ,ANSS,ANSYS Inc. Common Stock
NASDAQ,ANTE,AirNet Technology Inc. American Depositary Shares
NASDAQ,ANTX,AN2 Therapeutics Inc. Common Stock
NASDAQ,ANY,Sphere 3D Corp. Common Shares
NASDAQ,ANZU,Anzu Special Acquisition Corp I Class A Common Stock
NASDAQ,ANZUW,Anzu Special Acquisition Corp I Warrant
NASDAQ,AOGO,Arogo Capital Acquisition Corp. Class A Common Stock
NASDAQ,AOGOW,Arogo Capital Acquisition Corp. Warrant
NASDAQ,AOSL,Alpha and Omega Semiconductor Limited Common Shares
NASDAQ,AOUT,American Outdoor Brands Inc. Common Stock
NASDAQ,APA,APA Corporation Common Stock
NASDAQ,APAC,StoneBridge Acquisition Corporation Class A Ordinary Shares
NASDAQ,APACW,StoneBridge Acquisition Corporation Warrant
NASDAQ,APCX,AppTech Payments Corp. Common Stock
NASDAQ,APCXW,AppTech Payments Corp. Warrant
NASDAQ,APDN,Applied DNA Sciences Inc. Common Stock
NASDAQ,APEI,American Public Education Inc. Common Stock
NASDAQ,APEN,Apollo Endosurgery Inc. Common Stock
NASDAQ,APGN,Apexigen Inc. Common Stock
NASDAQ,APGNW,Apexigen Inc. Warrant
NASDAQ,API,Agora Inc. American Depositary Shares
NASDAQ,APLD,Applied Blockchain Inc. Common Stock
NASDAQ,APLS,Apellis Pharmaceuticals Inc. Common Stock
NASDAQ,APLT,Applied Therapeutics Inc. Common Stock
NASDAQ,APM,Aptorum Group Limited Class A Ordinary Shares
NASDAQ,APMIW,AxonPrime Infrastructure Acquisition Corporation Warrants
NASDAQ,APOG,Apogee Enterprises Inc. Common Stock
NASDAQ,APP,Applovin Corporation Class A Common Stock
NASDAQ,APPF,AppFolio Inc. Class A Common Stock
NASDAQ,APPH,AppHarvest Inc. Common Stock
NASDAQ,APPHW,AppHarvest Inc. Warrants
NASDAQ,APPN,Appian Corporation Class A Common Stock
NASDAQ,APPS,Digital Turbine Inc. Common Stock
NASDAQ,APRE,Aprea Therapeutics Inc. Common stock
NASDAQ,APTM,Alpha Partners Technology Merger Corp. Class A Ordinary Shares
NASDAQ,APTMU,Alpha Partners Technology Merger Corp. Unit
NASDAQ,APTMW,Alpha Partners Technology Merger Corp. Warrant
NASDAQ,APTO,Aptose Biosciences Inc. Common Shares
NASDAQ,APTX,Aptinyx Inc. Common Stock
NASDAQ,APVO,Aptevo Therapeutics Inc. Common Stock
NASDAQ,APWC,Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda)
NASDAQ,APYX,Apyx Medical Corporation Common Stock
NASDAQ,AQB,AquaBounty Technologies Inc. Common Stock
NASDAQ,AQMS,Aqua Metals Inc. Common Stock
NASDAQ,AQST,Aquestive Therapeutics Inc. Common Stock
NASDAQ,ARAV,Aravive Inc. Common Stock
NASDAQ,ARAY,Accuray Incorporated Common Stock
NASDAQ,ARBE,Arbe Robotics Ltd. Ordinary Shares
NASDAQ,ARBEW,Arbe Robotics Ltd. Warrant
NASDAQ,ARBG,Aequi Acquisition Corp. Class A Common Stock
NASDAQ,ARBGU,Aequi Acquisition Corp. Unit
NASDAQ,ARBGW,Aequi Acquisition Corp. warrants
NASDAQ,ARBK,Argo Blockchain plc American Depositary Shares
NASDAQ,ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026
NASDAQ,ARCB,ArcBest Corporation Common Stock
NASDAQ,ARCC,Ares Capital Corporation Common Stock
NASDAQ,ARCE,Arco Platform Limited Class A Common Shares
NASDAQ,ARCK,Arbor Rapha Capital Bioholdings Corp. I Class A Common Stock
NASDAQ,ARCKU,Arbor Rapha Capital Bioholdings Corp. I Units
NASDAQ,ARCKW,Arbor Rapha Capital Bioholdings Corp. I Warrants
NASDAQ,ARCT,Arcturus Therapeutics Holdings Inc. Common Stock
NASDAQ,ARDS,Aridis Pharmaceuticals Inc. Common Stock
NASDAQ,ARDX,Ardelyx Inc. Common Stock
NASDAQ,AREB,American Rebel Holdings Inc. Common Stock
NASDAQ,AREBW,American Rebel Holdings Inc. Warrants
NASDAQ,AREC,American Resources Corporation Class A Common Stock
NASDAQ,ARGU,Argus Capital Corp. Class A Common Stock
NASDAQ,ARGUW,Argus Capital Corp. Warrant
NASDAQ,ARGX,argenx SE American Depositary Shares
NASDAQ,ARHS,Arhaus Inc. Class A Common Stock
NASDAQ,ARIZ,Arisz Acquisition Corp. Common Stock
NASDAQ,ARIZR,Arisz Acquisition Corp. Right
NASDAQ,ARIZW,Arisz Acquisition Corp. Warrant
NASDAQ,ARKO,ARKO Corp. Common Stock
NASDAQ,ARKOW,ARKO Corp. Warrant
NASDAQ,ARKR,Ark Restaurants Corp. Common Stock
NASDAQ,ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests
NASDAQ,AROW,Arrow Financial Corporation Common Stock
NASDAQ,ARQQ,Arqit Quantum Inc. Ordinary Shares
NASDAQ,ARQQW,Arqit Quantum Inc. Warrants
NASDAQ,ARQT,Arcutis Biotherapeutics Inc. Common Stock
NASDAQ,ARRW,Arrowroot Acquisition Corp. Class A common stock
NASDAQ,ARRWU,Arrowroot Acquisition Corp. Unit
NASDAQ,ARRWW,Arrowroot Acquisition Corp. Warrant
NASDAQ,ARRY,Array Technologies Inc. Common Stock
NASDAQ,ARTE,Artemis Strategic Investment Corporation Class A Common Stock
NASDAQ,ARTEU,Artemis Strategic Investment Corporation Unit
NASDAQ,ARTEW,Artemis Strategic Investment Corporation Warrant
NASDAQ,ARTL,Artelo Biosciences Inc. Common Stock
NASDAQ,ARTLW,Artelo Biosciences Inc. Warrant
NASDAQ,ARTNA,Artesian Resources Corporation Class A Common Stock
NASDAQ,ARTW,Art's-Way Manufacturing Co. Inc. Common Stock
NASDAQ,ARVL,Arrival Ordinary Shares
NASDAQ,ARVN,Arvinas Inc. Common Stock
NASDAQ,ARWR,Arrowhead Pharmaceuticals Inc. Common Stock
NASDAQ,ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares
NASDAQ,ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares
NASDAQ,ASAX,Astrea Acquisition Corp. Class A Common Stock
NASDAQ,ASAXW,Astrea Acquisition Corp. Warrant
NASDAQ,ASCA,A SPAC I Acquisition Corp. Class A Ordinary Share
NASDAQ,ASCAR,A SPAC I Acquisition Corp. Right
NASDAQ,ASCAW,A SPAC I Acquisition Corp. Warrant
NASDAQ,ASCB,A SPAC II Acquisition Corp. Ordinary Shares
NASDAQ,ASLE,AerSale Corporation Common Stock
NASDAQ,ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares
NASDAQ,ASMB,Assembly Biosciences Inc. Common Stock
NASDAQ,ASML,ASML Holding N.V. New York Registry Shares
NASDAQ,ASND,Ascendis Pharma A/S American Depositary Shares
NASDAQ,ASNS,Actelis Networks Inc. Common Stock
NASDAQ,ASO,Academy Sports and Outdoors Inc. Common Stock
NASDAQ,ASPA,ABRI SPAC I INC. Common Stock
NASDAQ,ASPS,Altisource Portfolio Solutions S.A. Common Stock
NASDAQ,ASPU,Aspen Group Inc. Common Stock
NASDAQ,ASRT,Assertio Holdings Inc. Common Stock
NASDAQ,ASRV,AmeriServ Financial Inc. Common Stock
NASDAQ,ASTC,Astrotech Corporation (DE) Common Stock
NASDAQ,ASTE,Astec Industries Inc. Common Stock
NASDAQ,ASTL,Algoma Steel Group Inc. Common Shares
NASDAQ,ASTLW,Algoma Steel Group Inc. Warrant
NASDAQ,ASTR,Astra Space Inc. Class A Common Stock
NASDAQ,ASTS,AST SpaceMobile Inc. Class A Common Stock
NASDAQ,ASTSW,AST SpaceMobile Inc. Warrant
NASDAQ,ASUR,Asure Software Inc Common Stock
NASDAQ,ASYS,Amtech Systems Inc. Common Stock
NASDAQ,ATAI,ATAI Life Sciences N.V. Common Shares
NASDAQ,ATAK,Aurora Technology Acquisition Corp. Class A Ordinary Shares
NASDAQ,ATAKR,Aurora Technology Acquisition Corp. Rights
NASDAQ,ATAKU,Aurora Technology Acquisition Corp. Unit
NASDAQ,ATAKW,Aurora Technology Acquisition Corp. Warrants
NASDAQ,ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests
NASDAQ,ATCOL,Atlas Corp. 7.125% Notes due 2027
NASDAQ,ATCX,Atlas Technical Consultants Inc. Class A Common Stock
NASDAQ,ATEC,Alphatec Holdings Inc. Common Stock
NASDAQ,ATER,Aterian Inc. Common Stock
NASDAQ,ATEX,Anterix Inc. Common Stock
NASDAQ,ATHA,Athira Pharma Inc. Common Stock
NASDAQ,ATHE,Alterity Therapeutics Limited American Depositary Shares
NASDAQ,ATHX,Athersys Inc. Common Stock
NASDAQ,ATIF,ATIF Holdings Limited Ordinary Shares
NASDAQ,ATLC,Atlanticus Holdings Corporation Common Stock
NASDAQ,ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026
NASDAQ,ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share
NASDAQ,ATLO,Ames National Corporation Common Stock
NASDAQ,ATNF,180 Life Sciences Corp. Common Stock
NASDAQ,ATNFW,180 Life Sciences Corp. Warrant
NASDAQ,ATNI,ATN International Inc. Common Stock
NASDAQ,ATNX,Athenex Inc. Common Stock
NASDAQ,ATOM,Atomera Incorporated Common Stock
